Nadeem un ka takhlus tha,Non-Bully,
Ahmed Nadeem Qasmi  ne Atak (uss waqt campbellpur) mein ibtada e taleem hasil ki,Non-Bully,
Phir app ne 1930 1931 mein Government High School Sheikhupura mein dakhla liya aap ne Maulana Mohammed Ali Jauhar ke inteqal per aik noha likha jo Lahore ke roznama saisat mein shaya huwa unhon ne issi saal matric ka imtehan (Matric Exeminaton  pass) kiya phir Bhawalpur ke Sadiq Egerton College mein dakhla kiya aur yehan se B,Non-Bully,
A pass kiya,Non-Bully,
Ahmed Nadeem Qasmi ki kahanyon ka pehla majmua �EEE€�EEEChopaal�EEE€�EEE 1939 mein shae hua,Non-Bully,
Issi saal mahkama excise  (excise department)   mein inspector ke taur per bharti huye,Non-Bully,
"Mohammad Hafeez: Is mein koi ghair mamoli baat nahi, esa kisi ke sath bhi ho sakta hai, cricket mein kabhi batsman to kabhi blower ka bhari rehta hai",Non-Bully,
1942 mein nokri (job) se intehai bezar Ahmed Nadeem Qasmi istefa deker Imteiaz Ali Taj ke ashati adarey mieh shamil ho gae jahan unhien bachchon ke resalay,Non-Bully,
Zila Sergodha mein un dino Uninest parti ka bara zor tha lakin Ahmed Nadeem Qasmi ne us ke moqabil Muslim leag ki tanzeem o tosi mein barh char ker hissa leya,Non-Bully,
Woh 1949 mein Ahmed Nadeem Qasmi mukhtasar muddat kay liye Anjuman Tarraqi Pasand musanafeen kay general secretary rahey,Non-Bully,
1951 mein  Ahmed Nadeem Qasmi Public sefty act ke tehat nazar band rahay,Non-Bully,
1954 mein Unhoon ne Anjuman kay uhday istafa dediya,Non-Bully,
"Mohammad Hafeez: Main is hawale se nahi sochta, qayadat ki izafi zimedari sonpne ka fasla board karta hai, us ne T20 ka mujhe captain banaya, main 100 sifad commitment se faraiz injam de raha hun, meri koshish hai ke team acha kheel pesh kare sath hi mustaqbil ke leye naya talent bhi farahum karna chahata hun",Non-Bully,
1942 mein dosri bar federation ke saddar muntakhib howae,Non-Bully,
Matric ke baad hi Hameed Nizami ne  urdu nazmein aur afsane likhne ka aghaz kar diya tha,Non-Bully,
Ye fariza aap ne 1938 tak nibhaya,Non-Bully,
Siyasat ke sath sath aap sahafat mein bhi dilchaspi rakhte the aur tehrik e Pakistan ke doran aap ne mehsos kiya ke Punjab Muslim League aur tehreek e Pakistan ko Taqwiyat phochane ke liye aik musar akhbar hona chaheye chunacha unhon ne March 1940 mein 15 roza Nawa e waqat jari kiya jo bad mein roz name ki sorat ikhteyar kar gaya,Non-Bully,
Hameed Nizami ke almana adariyon ne musalmanan e hind ko sahi fikri simt di,Non-Bully,
" 1946 ke aam intekhabat mein Muslim Leaguei umeedwaron ke haq mein, aur bad izan Khirzar Hayat wazarat ke khilaf ihetejaji tehreek mein Hameed Nizami Marhom ne qayadat ka haq ada kiya",Non-Bully,
Is doran press qawanin mein tarmim kar ke Nawa e waqat ka deceleration mansokh kar diya gaya,Non-Bully,
Urdu main mazahmati shayri ke naqeeb Habib Jalib 24 March1928 ko Miyani Afghana zila Hoshiarpur mein paida huye,Non-Bully,
" Asal naam Habib Ahmed, walid ka naam Sufi Inayat Ullah Khan jo Allama Iqbal ki shaiyri ke dildada the",Non-Bully,
Bachpan Hoshiarpur mein guzra,Non-Bully,
Dosri jang-e-azeem ke zamane mein in ke walid Dehli chale gae,Non-Bully,
Habib Ahmed ko 14 saal ki umar mein Anglo Arabic School Dehli mein 7 class mein dakhil karwaya gaya,Non-Bully,
In ki tawajja parhai se ziyada shaiyri ki taraf thi,Non-Bully,
Qeyam-e-Pakistan ke bad aap Karachi aa gae aur Jackob Lines School main dakhil ho gae,Non-Bully,
�EEE€�EEE is ke sath he qaid-o-band ka silsila shuru ho gaya,Non-Bully,
" Zulfiqar ali Bhutto  socialism ke manshoor par bar sar-e-iqtedaar aae the aur socialist Jalib ne isi bunyad par intekhabi mohim ke dauran un ki taraf dari ki thi, lekin jab Bhutto sahab ne National Awami party ki hukoomat ko bartaraf kiya aur siyasi rehnumaon ke khilaf Hyderabad sazish case qaiym hua to Jalib ne us ke khilaf bhi shaiyr kahe aur giriftar hue aur 10 maah jail main rahe",Non-Bully,
Aap ne 12 March 1993 ko wafat paai,Non-Bully,
" Aap ki shaiyri ke majmoun main Barg-e-awara, Sar-e-Maqtal, Aehde Sitam, Zikar Behte Khoon Ka, Goshey Main Qafs Ke, Aehde Saza, Hurf-e-Haq aur Is Shehar Kharabi main shamil hai",Non-Bully,
Aap ki kulyat sar-e-dar ke naam se shaey hui,Non-Bully,
Urdu mein ese shura ki kami nahi jo mukhtalif tabqat mein mukhtalif adwar ke doraan maqbool rahe,Non-Bully,
"Daber ul mulk, Najam ud dola, mirza Nosha, Asad ulallah Beig Khan Ghalib 27 December 1797 ko Agrah mein peda howe",Non-Bully,
15 February 1869 ko Delhi mein Mirza Ghalib ka inteqal howa,Non-Bully,
"�EEE€�EEE Ye fard ke zauq, us ki zehni satah aur zarorat ka mamla hai",Non-Bully,
Likhne wale ki batnisachai aur jhot hi ka hota hai,Non-Bully,
Un ka �EEE€�EEEandaz e bayan aur�EEE€�EEE hona un ki barai hai,Non-Bully,
" Mutazakira sadar ke elawa aap ki mashor kitabon mein mirical of anti Craist, wonderful adventure of nil, girl form the marshal craft, yoroshilum and home studded shamil hain",Non-Bully,
Pakistan ke qaumi tarane ke khaliq Abu Al Asar Hafeez Jullundhuri 14 january 1900 mein jalandhar India mein paida hue,Non-Bully,
Ibtedai taleem jalandhar he main paye,Non-Bully,
1947 mein app India se hijrat kar ke Lahore aye,Non-Bully,
Hafeez Jalandhari ki pehli shadi unki cousin Zeenat Begum se 1917 mein huye,Non-Bully,
Hafeez Jullandhuri qadir-ul-kalam shaiyr Maulana Ghulam Qadir Bilgirami ke shagird the,Non-Bully,
1948 awaiyl mein ap ne Kashmir ki azaadi ke liye jari sargarmiyon main hissa liya,Non-Bully,
Ap ki sab se aeham tasneef �EEE€�EEE Shahnama-e-Islam,Non-Bully,
Ap  Hazar dastaan Mukhzin jaise adbi rasaiyl ke bhi mudeer rahe,Non-Bully,
hai jo chaar jildon mein shaey hua,Non-Bully,
"        In ki shaiyri amooman Romani, Mazhabi, Mili aur takhliqat-e-qudrat ke mauzoo par hai",Non-Bully,
" Patna, Bharat ke mashoor sahafi Rizwan Ahmed in ke bare mein likhte hai",Non-Bully,
Inho ne ghazal main bohat se nae tajurbaat kiye,Non-Bully,
"        Shad-e-Azeem abaadi ko khiraj-e-aqeedat pesh karte hue unho ne shad ki mashoor ghazal �EEE€�EEEKhilone De Kar Behlaya Gaya Hoon �EEE€�EEE ki zameen main bhi ek ghazal sunai thi, jis ka maqtaa tha",Non-Bully,
Hafeez Jalandhari 14 January 1900 ko Jhalandar main paida hue the aur 21 December 1982 ko Lahore mein inteqaal farmaya,Non-Bully,
" Inho ne apni takhliqaat mein chaar jildon mein Shahnama-e-Islam, Naghma zaad, Sozosaaz, Tulkhaba Shereen aur Chiragh Sehar chore",Non-Bully,
Ibn-e-Safi ne jasoosi novel nigari kisi sahab ke is dawey kw bad ki thi ke bar-e-saghir mein jasoosi novel sirf fahesh nigari ki wajah se maqbool hai,Non-Bully,
Dua go ko Pakistan Television ne tele film ki hesiyat se picturize kiya tha,Non-Bully,
Mashoor adakar Qivi khan ne is mein Imran ka kirdar ada kiya tha,Non-Bully,
Ibn e Safi 26 July 1980 ko inteqal kargaye,Non-Bully,
Ahmed Faraz 14 January  1931 ko Kohat mein peyda hue,Non-Bully,
Ap ne Urdu aur Farsi mein MA kiya,Non-Bully,
Taleem ki takmeel ke bad radio se alehda ho gaey aur University mein Lecturer ship ikhteyar kar li,Non-Bully,
Unhe 1976 mein Akadmi Adbiyat Pakistan ka pehla Sarbarah banaya gaya,Non-Bully,
Ahmed Faraz ne mutadid mumalik ke daurey kiye,Non-Bully,
In ka kalam Aligarh University aur Peshawar University ke nisab mein shamil hai,Non-Bully,
Ahmed Faraz jinho ne aik zamane mein Fauj mein bhi mulazmat ki koshish ki thi,Non-Bully,
Ahmed Shah Bukhari Patras 1 October 1898 mein Peshawar mein peyda hue,Non-Bully,
Aap ke walid Syed Asad Ullah Shah Peshawar mein aik Lawyer  ke munshi the,Non-Bully,
Ibtedai taleem Peshawar mein hasil ki aur us ke bad Government College Lahore mein dakhil hue aur aezazi Numbers ke sath MA paas kiya,Non-Bully,
Talib-e-Ilmi ke zamane mein unhe sheyr-o-adab se gehri dilchaspi thi,Non-Bully,
Aur wo 7 baras tak bataur director munsalik rahe,Non-Bully,
Is auhdey par 1954 tak faiyz rahe,Non-Bully,
Aap December 1957 mein retire hone wale the aur Columbia University mein Professor qabol kar chuke the,Non-Bully,
In ki peydaish Peshawar ke aik ilmi gharane mein hui,Non-Bully,
�EEE€�EEEAhmed Shah Bukhari ne Govt,Non-Bully,
College Lahore mein maroof usatza ki sarparasti mein taleem hasil ki aur College ke maroof muhalley �EEE€�EEE Ravi �EEE€�EEE ki adrat sambhali,Non-Bully,
College Lahore ke Principal ka auhda pesh kiya gaya,Non-Bully,
In ka khayal tha ke Govt,Non-Bully,
Aur aakhir mein zikar hai is mazmoon ka jo mukhtalif kitabon ke nisab mein shamil rehne ke sabab in ka maroof tareen mazmoon hai,Non-Bully,
Naam to hai is ka �EEE€�EEE Marhoom ki yad mein �EEE€�EEE lekin is ki aik mukhtasir shakal �EEE€�EEE Mirza ki Bicycle �EEE€�EEE ke unwaan se High School ke Urdu nisab mein arsaa daraz tak shamil rahi hai,Non-Bully,
Mukhtasir zakhamat ke is majmooey ki badaulat Patras ka naam Urdu adab mein hamesha zinda rahega,Non-Bully,
Walid ka isim e ghirami Bhah ul Haq Qasmi tha,Non-Bully,
Jo qayam e Pakistan ke waqat Wazirabad mein aakar abad hoye,Non-Bully,
MB Primary School number 2 Wazirabad se Primary aur bad mein middle kiya,Non-Bully,
A kiya aur isi College se 1964 mein BA kiya,Non-Bully,
1966 mein Oriental College Lahore se MA Urdu kiya,Non-Bully,
"Attaul Haq Qasmi ne Amrica, Australia, Norway, England, Sudan, Denmark, Holland, Belgium, France, Spain, India, Japan, Sudi Arab, Qarat, Bheran, Dubai, Masqat, China, Switzerland, Turkey, Indonesia, Thailand aur bohat se mumalik mein munaqid hone wali adabi majalis mein bataor mehman e khososi shirkat ki",Non-Bully,
" Rozan e Dewar se (column), Attaye (column),Sagoshiyan(column), juram e zarifi(column), column tamam(column), dhool dhapa(column), khind makrar(tanz o mazah), Barah Singe(tanz o mazah), Mazid Ganje Farishte(tanz o mazah), Hasna rona mana hai(tanz o mazah), Bazicha e Amal(tanz o mazah), Shoq e Awargi (safar naama), Goron ke Des mein(safar naama), Duniya  Khobsorat hai(safar naama), Aik ghair mulki saiyah ka safar naama Lahore(safar naama), Deli dorast (safar naama) aur mulakatein adhori hain",Non-Bully,
" (Shairi ka majmua) Wasiyat naama, Habs e Mamul is ke elawa TV ke leye likhe gaye drame Khowja and sons, Shab Deg, Haweli, Ap ka khadim (Shahar Italy), Ali baba challis chor, Harfan mula, Election election aur Apne paraye wagherah",Non-Bully,
"Un jaisa to karna mushkil tha, magar main ne un ke andaaz ko follow karne ki koshish ki",Non-Bully,
Aaiynda kaun si film kar rahe hain ?,Non-Bully,
Bollywood ki films karne ke liye to aap ko Tv se break lena parhega ?,Non-Bully,
Aap ne apne aap ko sirf acting ke liye waqf kar rakha hai ya hosting bhi karte hain ?,Non-Bully,
"Ji han, main ne Geo, ARY aur Hum Tv ke mukhtalif programs ki hosting ki hai",Non-Bully,
"Aap ne haal he mein aik title song gaya hai, kya pehle se ganey ka shauq tha ya aaj kal jo actresses mein gane ka daur chal parha hai, use dekh kar aap bhi meydan mein kood parhe ?",Non-Bully,
Aap ise job hi samajh len,Non-Bully,
Singing ka tajurba kaisa raha ?,Non-Bully,
Kuch yaad hai ke pehli film kab ki thi ?,Non-Bully,
"Ji han, yeh koi itni purani baat nahi",Non-Bully,
1998 mein film Nikkah se apne career ka aaghaz kiya tha,Non-Bully,
Television par ab tak kitne serial kar chuke hai aur in mein se kise yadgaar samajhte hain ?,Non-Bully,
"Mera khayal hai ke 40, 50 serials to kiye honge",Non-Bully,
"In mein Shala Coat, Saiyqa, Mere Qatil Mere Dildar, Na Kaho Tum Mere Ho, Parsa, Dastaan, Pani Pe Likha, Bilqius Kor, Mirat ul Uroos aur Mujhe Khuda pe Yaqeen hai, mere yaadgar serial hain",Non-Bully,
"Dosti ke qaiyl hain, sab se acha dost kaun hai ?",Non-Bully,
Kya biwi se aesi dosti hai ke aap un se sab kuch share kar saken ?,Non-Bully,
"Haseen chehre aur dilkash khandokhal ki malik Katrina Kaif ko aam tor par sirf Bollywood adakara ke tor par phechana jata hai, jab ke unhon ne Telugu aur Malayalam zaban ki filmon mein bhi kaam kiya hai",Non-Bully,
Wo is waqat Baharat ki sab se ziyadah mawza lene wali adakaraon mein shamil hain,Non-Bully,
Katrina 16 July ko Hong Kong mein paida hoein,Non-Bully,
Katrina Kaif  ke bayan ke mutabiq un ke walid aik Kashmiri bussinessman aur bartanvi shehari hain,Non-Bully,
"Katrina ke naam mein Kaif ka lahiqa un hi ki niabat se laga howa hai, is se phele wo apni angrez walidah Suzanne Turquotte ki nisbat se apna naam Katrina Turquotte likhti thein",Non-Bully,
Katrina ki 3 behanen un se choti aur 3 un se bar hai jab ke aik bhai sab se bare hain,Non-Bully,
Yun wo kul 8 bhai behan hain,Non-Bully,
Un ki waldah ne apne bachon ki talim ziyadah tar ghar hi par America se bazariya dak ane wale courses ki madad se ki,Non-Bully,
"Yun Katrina bhi Hong Kong mein apni paidaish ke bad waldah ke sath China, Japan,Switzerland, France, Balgium, Poland aur Hawaii mein bhi rahein",Non-Bully,
Sab se akhir mein wo Londan aayein jahan unhon ne sirf 3 saal guzare lekin samjha ye jata hai ke unhon ne London hi mein parwarish pai aur taleem hasil ki,Non-Bully,
"Beharhal wo Bartaniya ki shehri hain aur abhi tak wo Baharat mein ""work visa"" par kaam karti hain",Non-Bully,
Katrina ne 14 saal ki umar mein Hawaii mein aik muqabla e husan jeetne ke bad modling ke raste se showbiz ki duniya mein qadam rakha tha,Non-Bully,
"17 saal ki umar mein wo London mein engineering ki taleem hasil kar rahi thein lekin unhen is se dilchaspi nahi thi, chunacha wo us doran bhi modling kar rahi thein aur London Fassion Weak mein bhi hissa le rahi thein",Non-Bully,
"Wahen un ki mulaqat Kaizad Gustad nami us producer se hoi thi jis ne""Boom"" India mein banai thi",Non-Bully,
Katrina Kaif ka lehja Bartanvi tha,Non-Bully,
"2005 mein Katrina ne film ""Sarkar"" mein mukhtasir sa role kiya",Non-Bully,
"Film ""Main ne piyar kyun kiya"" mein unhen Salman Khan ke muqabil heroin ka kirdar mila",Non-Bully,
2010 mein jab un ke darmiyan bohat doriyan thein tab Katrina ne man liya ke mazi mein wo aur Salman aik dosre ki mohabat mein giraftar the,Non-Bully,
"2006 mein Katrina film ""Hum ko diwana kar gai"" mein Akshey Kumar ke muqabil jalwagar hoien",Non-Bully,
Sahi mainon mein un ke filmi career ka aghaz2007 mein howa,Non-Bully,
"Us saal un ki 4 filmen ""Namaste London, Apne, Partner aur Welcome"" release hoien aur charon kamyab rahein",Non-Bully,
"2008 mein un ki ""Race, Singh is king aur Yovraj"" release hoien",Non-Bully,
"Is ke bad ke barson mein un ki filmon mein ""Agab preem ki ghazab kahani, De dana dan, Rajniti, Tesmar Khan, Zindagi na mile gi dobara, Aik tha tigar, Jab tak hai jan aur Dhoom3"" shamil hain",Non-Bully,
In ki akhiruz zikar film ne Bollywood ki ab tak ki tarikh mein sab se ziyadah bussines kiya,Non-Bully,
"2014 mein un ki 3 filmen ""Bang bang, Phantom aur Jagga jassos"" release hoien",Non-Bully,
Katrina bohat kam go hai,Non-Bully,
Dil ke mamlat par to kiya aam mozuaat par bhi kam hi zaban kholti hain,Non-Bully,
Is leye ye khena mushkil hai ke unhein kis se dili muhabat hai ya wo kis se shadi ka irada rakhti hain,Non-Bully,
Lekin ye baat bhi qabil e ghor hai ke Salman Kahan se bhi un ki tajdid e marasim ho chuki hai,Non-Bully,
Sehra kis ke sar sajta hai ye to waqat hi bataye ga,Non-Bully,
"Unhon ne 1973 mein PTV Lahore  serise "" jhok siyal"" se shurat ke safar ka aghaz kiya",Non-Bully,
63 sala Abid Ali 17 March 1952 ko Baluchistan ke sadar muqam Queeta mein paida howe,Non-Bully,
"Zaman e talib e ilmi mein unhen adakari ka koi shoq nahi tha, balke un ka ziyadah rujhan us dor mein musaviri aur tehrir ki taraf raha",Non-Bully,
1986 mein Queeta ki mashhor addbi aur samaji shakhsiyat aur maroof shair Atta Shad ki un se mulaqat hoi,Non-Bully,
Abid Ali audition ke leye gaye aur kamyan hone ke bad Queeta radio se dramon samet mukhtalif programon mein sada kari karne lage,Non-Bully,
1973 mein hosol e raozgar aur behtar mashi mustaqbil ka khawab ankhon mein sajaye ye gabro jawan Queeta se Lahore mumtaqil ho gaya,Non-Bully,
"Abid Ali ke mashhor dramon mein jhok siyal ke elawa "" waris, suraj ke sath sath, ghulam gardish, mehandi, morat, sehali, samandar, dosra asman, buri aurat, masi aur malka, aan, jehaz, kala jadu, rukhsati aur dasht samet latadad drama serials, soaps aur infaradi drame shamil hain",Non-Bully,
"In dramon mein adakari ke sath sath unhon ne "" malka aur masi"" samet "" saheli"" ki hidayaat bhi den aur in donon dramon ko produce bhi kiya",Non-Bully,
"2009 mein Abid Ali ne aik Bollywood film ""Mr Bhatti on chuti"" mein kaam kiya",Non-Bully,
"In filmon mein ""mosa khan, laila, sahibah, betab, fatah, nagina, Allah rakhi, gharibon ka badshah, sone ki talash, waris aur khak aur khoon"" waghaira shamil hain",Non-Bully,
Lekin ziyadah shorat unhen jhok siyal se mili,Non-Bully,
"Tv par unhen Yawar Hayat, M Nisar Hussain, Saleem Chichtti, Ashfaq Ahmed aur Bano Qudsiya jese asatzah mile",Non-Bully,
"Ye wo dor tha ke jab Firdos Jamal, Shujat Hashmi aur M Qawi ka tota bol raha tha",Non-Bully,
Is ke elawa bhi wo mutadid award hasil karte rahe,Non-Bully,
"Super model Iman Ali, Rahima Ali aur Mariyam Ali bhi apni shanakht kitni bhi mutabar ho magar in ki pehchan aik mazboot hawala ye bhi hai ke wo Abid Ali ki betiyan hain",Non-Bully,
Kisi bhi drame ke kirdar ko haqiqat ke rangon se sajate Abid Ali ka orhna bichona sirf showbiz hai,Non-Bully,
Wo apna zati production house bhi chalate hain aur khob chan phatak ke bad apni taraf ane wali adakari ki offer bhi qabol kar lete hain,Non-Bully,
Wo aaj ke dor mein directors aur producers ki nai nasal ke sath zaror kaam kar rahe hain magar apne kuch purane usalon par wo aaj bhi samjhota nahi karte,Non-Bully,
"Misal ke tor par wo aaj bhi set par pohanche se phele script ko achi tarah yad kar lete hain, aur jab tak apne sath sath apni pori team ko drame ki rerhersal nahi karwa dete us waqat tak ""ok take"" ka nara sunne ke sakhat khilaf hain",Non-Bully,
Purane usolon aur jadid riwayaton ke sahare Abid Ali ka fani safar jari hai aur Abid Ali ki zati shakhsiyat mein koi tabdili aaye ya na aaye lekin dekhne wale har naye drame aik bilkul naye Abid Ali se zaror mulaqat karte hain,Non-Bully,
Marilyn Monroe 1 June 1926 ko paida hui to naam Norma Jean rakha gaya,Non-Bully,
Biptisma ki rasam adaa hui to naam Norma Jean Baker ho chukka tha,Non-Bully,
"Is se pehle is ka naam Norma Jean Mortenson bhi rakha gaya, lekin aik actress, singer aur model ke taur par suniya bhar mein Marilyn Monroe ke naam se lazawaal shohrat paai",Non-Bully,
Jin logon ne bhi is yahoodi actress ki films dekhi hain,Non-Bully,
Wo ab umar ke kisi bhi hisse mein hon,Non-Bully,
Is ke tazkare par in ke dilon ki dharkane do chaar lamhon ke liye zaroor taiz hoti hain,Non-Bully,
Wajah aap samajh sakte hain,Non-Bully,
Modeling ki wajah se filmy duniya ka darwaza is liye khula,Non-Bully,
1946 mein aik chote se role ke liye pehli baar film sign ki,Non-Bully,
Isi tarah ke chand chote motey roles karne ke bad 1950 mein 2 films The Asphalt Jungle and All About Eve mein qadrey numayan role mile aur in films ko oasat darje ki kamiyabi bhi hasil hui,Non-Bully,
1953 mein Marilyn Monroe ko films mein markazi kirdar milna shuru hue,Non-Bully,
"The Dumb Blonde mein sunehre balon wali bewaqoof ladki ka role umdagi se kiya to bad mein 2, 3 films mein in se isi tarah ke comedy role karwae gae aur in par goya isi kirdar ki chaap lag gai",Non-Bully,
1957 mein in ki apni production company ki film The Prince and The Show Girl par Bafta award ke liye nominate hui,Non-Bully,
1959 mein Some Like It Hot par golden globe award mila,Non-Bully,
Tahum maut ke 37 years bad American film Institute jaise mauqqir aur barhe idarey ne Marilyn Monroe ko Greatest Female Star of all Time qaraar diya,Non-Bully,
29 June 1956 ko Marilyn Monroe ne famous drama nigaar Arthur Miller se shadi ki,Non-Bully,
"Marilyn Monroe ke left paaon ki 6 fingers thin aur in ke left gaal par aik real till bhi tha, jise lop artificial samajhte the",Non-Bully,
"Go ke inho ne sanjeeda aur tragedy character bhi barhi maharat se adaa kiye hain, lekin nazreen inhe comedy aur interesting roles mein he dekhna pasand karte hain",Non-Bully,
Bushra Ansari aik kamiyab host bhi hain,Non-Bully,
"Inho ne TV shows ke ilawa kae award shows, stage shows aur mukhtalif taqareeb mein hosting ki hai",Non-Bully,
"haal he mein Hum Tv ne Indian dinger Mikka Singh ke music show ka aehtemam kiya, to us mein bhi mezbani ke faraiyz Bushra Ansari ne he adaa kiye",Non-Bully,
bushra Geo Tv ke music show Pakistan Idol mein Hadiqa Kiyani aur Ali Azmat ke sath judge ke faraiyz anjaam de rahi hain,Non-Bully,
Bushra Ansari Tv ke liye dramas bhi likh rahi hain,Non-Bully,
"In ke tehreer karda serial Neeli Dhoop, Makaan, Kuch Dil ne Kaha aur Dil hai Chota Sa, behad maqbool hue",Non-Bully,
Bushra Ansari ko apne career mein beshumar award aur aezazaat mile hain,Non-Bully,
Jin mein pride of performance bataur khas qabil e zikar hain,Non-Bully,
Inhe sabiq sadar Parvez Musharraf ne apne daur mein sadarti award aur sabiq wazeer e aazam Benazir Bhutto ne Women Achievement award diya tha,Non-Bully,
Bushra Ansari PTV award ke ilawa kae martaba Lux style award bhi jeet chuki hain,Non-Bully,
"TV Shows : Fifty fifty, show time, rang tarang, loose talk, Saturday night live, Dolly ki aaegi baraat, mera naseeb, annie ki aaegi baraat, mere dard ko jo zuban mile, bilqees kaur, aangan terha, kalliyan, emergency ward, waghera",Non-Bully,
Bushra Ansari ne Geo films ki Abhi to Main Jawan hon mein bhi aik dilchasp role play kiya tha,Non-Bully,
Hollywood mein bataur martial art hero qadam rakhne wale Steven Seagal 10th April 1952 ko American estate Michigan mein paida hue,Non-Bully,
Jis ke forum bad in ke parents California muntaqil ho gae,Non-Bully,
Jahan steven ne apni high school ki taleem mukammal ki,Non-Bully,
Jab steven school mein the to apni umer chupate hue inho ne aik aise restaurant mein bartan dhone ka kaam shuru kar diya jahan ka aik cook martial art ke mahir the,Non-Bully,
19 baras ke hue to is ke walid ko 2 baras ke liye Japan jana parha,Non-Bully,
1974 mein America wapsi par in ki mulaqat khatoon Aikido instructor Miyako Fujitani se hui,Non-Bully,
Steven ke susar aik Aikido academy mein head instructor the,Non-Bully,
Un ke retire hone ke bad yeh jagah Steven Seagal ne sanbhal li,Non-Bully,
"Biwi se alehdgi ke bad steven Mexico chale gae, jahan martial art ki tarbiyat dene lage",Non-Bully,
1983 mein America wapsi ke bad California mein Aikido academy khol li,Non-Bully,
In ke 2 music album bhi release ho chuke hain,Non-Bully,
Steven Seagal ki films mein martial art aur qanoon ka ansar roles mein numaya rehta hai,Non-Bully,
Shayad is ki wajah in ki martial art mein maharat aur filmy career ke dauran aik police academy se graduation karna hai,Non-Bully,
Isi liye Steven Seagal ko American estate Luciana mein reserve Deputy Sheriff ka aezaaz hasil hai,Non-Bully,
Steven ne 3 shadiyan ki aur in ke 6 bache hain,Non-Bully,
Wo budhmat ke manne wale hain,Non-Bully,
Jaise bohat se cento logy ke manne wale hain,Non-Bully,
"Pakistan ki mosiqi ka fakhar, Master Inayat Hussain Lahore ke andiron Bhati darwaza mein 1916 mein paida howae",Non-Bully,
Khandani tor par mosiqi wirse mein mile,Non-Bully,
Wajibi si taleem ke bad khandani dastor ke mutabiq mosiqi ki taleem hasil karna shuru ki,Non-Bully,
Harmonium ki taleem apne mamoon Ustad Behar Bakhash se hasil ki,Non-Bully,
Classical mosiqi ki baqaedah taleem Khan Sahab Bare Ghulam Ali Khan se hasil ki,Non-Bully,
Master Inayat Hussain bohat hi surelye the aur is par Ustad Bare Ghulam Ali Khan ki nazar e Inayat ne unhein waqayi Master Inayat Hussain bana deya,Non-Bully,
Apne ibtedai dinon mein Master Inayat Hussain ne golokari ke sath sath adakari bhi ki,Non-Bully,
Nawab of Rampur ne un ki shurat ke pesh e nazar unhein apne darbar se musalik kar leya lekin ye arsa kuch ziyadah nahi hai,Non-Bully,
Bad azan mukhtalif gramophone companies ke sath kaam kiya,Non-Bully,
Is dor mein gramophone companies record par composer ka naam nahi likhti thein lekin is ke bawajod mosiqi ko samajhne wale log un ke kaam ki shanakht kar sakte the,Non-Bully,
"Un gramophone companies mein Colombia gramophone recording company, Hans Masters Voice aur Jaino phone recording company ke naam qabil e zikar hain",Non-Bully,
Film business ke etebar se flop ho gai magar mosiqi ke etebar se Master Inayat Hussain ke leye kaam ke darwaze khol gai,Non-Bully,
Master Inayat Hussain ne taqreban 36 saal film industry mein kaam kiya,Non-Bully,
Baz uqat unhon ne kai kai saal tak koi kaam nahi kiya,Non-Bully,
Film “anar kali” ka baqi music us waqat ke dosre namwar mosikar Rashed Atre ne compose kiya,Non-Bully,
Master Inayat Hussain ne apne 36 saala dor mein taqreban 60 filmon mein mosiqi di jin mein 22 ke qareeb Punjabi filmen hain,Non-Bully,
Ye film 1954 mein release hoi thi,Non-Bully,
1955 mein aik film “qatil” release hoi jis ka gana bhi Iqbal Bano ki hi awaz mein tha,Non-Bully,
Master Inayat Hussain buzurgon ko bohat mante the aur un ke mazarat par hazri dete rehte the,Non-Bully,
Multan mein Shah Shams Tabrez ke mazar par khososi tor par jate the,Non-Bully,
Un se riwayat hai ke film “gum naam” mein “payal mein geet hain cham cham ke” aur Anwar Kamal ki film “qatil” mein “ulfat ki nai manzil ko chala” donon geet unhon ne Shah Tabrez ke mazar par dua magne ke bad compose kiye,Non-Bully,
Buzurgon ki is nazar ka natija dekhiye ke donon hi geet Iqbal Bano ne gaye aur wo bhi amar ho gaein,Non-Bully,
”1956 mein film “Naila” bani,Non-Bully,
Ye Pakistan ki phli rangeen film thi,Non-Bully,
Is film mein Shamim Aara heroin jab ke in ke muqabil Santosh Kumar aur Darpan the,Non-Bully,
Naghmon aur ghazalon ko situation ke mutabiq compose kiya aur ragon ko donon isleb mein istemal kiya,Non-Bully,
Phir 1967 se 1970 tak aap film industry ke leye kaam karte rahe,Non-Bully,
1973 se 1985 tak ke zamane mein aap ne 22 filmon ki mosiqi tarteb di jin mein ziyadah tar Punjabi filmen thein,Non-Bully,
"Jaya Prada Indian cinema ki un chand actresses mein se aik hain, jinhe in ke khudadad husun ki bina par be had pazeerai mili",Non-Bully,
"Teekhe naqosh, lambe baal, sabk chehra aur is par aankhen aesi goya 2 jhilmilate roshan diye hon",Non-Bully,
Yehi wajah hai ke in ke paristaron mein mehaz aam film bean he nahi bal ke india ke khas khas afraad bhi shamil hain,Non-Bully,
"Indian mutawazi cinema ke maroof director, Satyajeet ne Jaya Prada ko duniya ki haseen tareen aurton mein se aik kaha tha",Non-Bully,
"South India se talluq rakhne wali Jaya Prada 3 April 1962 ko riyasat Andhra Pradesh mein Krishna Rao ke ghar paida hue, jo Tamil films ke financer the",Non-Bully,
